Pincode,Prefr,ABFL,Hero Fincorp,Poonwalla Stpl
243634,Yes,Yes,No,Yes
243630,Yes,Yes,No,Yes
243601,Yes,Yes,No,Yes
243635,Yes,Yes,No,Yes
127030,Yes,Yes,No,Yes
533346,Yes,Yes,No,Yes
533345,Yes,Yes,No,Yes
334601,Yes,Yes,No,Yes
334402,Yes,Yes,No,Yes
246701,Yes,Yes,No,Yes
246762,Yes,Yes,No,Yes
246734,Yes,Yes,No,Yes
246733,Yes,Yes,No,Yes
246732,Yes,Yes,No,Yes
246731,Yes,Yes,No,Yes
246726,Yes,Yes,No,Yes
246725,Yes,Yes,No,Yes
246721,Yes,Yes,No,Yes
586104,Yes,Yes,No,Yes
586103,Yes,Yes,No,Yes
585416,Yes,Yes,No,Yes
585402,Yes,Yes,No,Yes
585401,Yes,Yes,No,Yes
585226,Yes,Yes,No,Yes
585437,Yes,Yes,No,Yes
585419,Yes,Yes,No,Yes
585417,Yes,Yes,No,Yes
585414,Yes,Yes,No,Yes
585403,Yes,Yes,No,Yes
585353,Yes,Yes,No,Yes
585331,Yes,Yes,No,Yes
585330,Yes,Yes,No,Yes
585327,Yes,Yes,No,Yes
585326,Yes,Yes,No,Yes
248016,Yes,Yes,No,Yes
463106,Yes,Yes,No,Yes
462101,Yes,Yes,No,Yes
462045,Yes,Yes,No,Yes
462038,Yes,Yes,No,Yes
462031,Yes,Yes,No,Yes
462022,Yes,Yes,No,Yes
462020,Yes,Yes,No,Yes
462010,Yes,Yes,No,Yes
802301,Yes,Yes,No,Yes
802158,Yes,Yes,No,Yes
802314,Yes,Yes,No,Yes
802312,Yes,Yes,No,Yes
802302,Yes,Yes,No,Yes
802222,Yes,Yes,No,Yes
802210,Yes,Yes,No,Yes
802208,Yes,Yes,No,Yes
802207,Yes,Yes,No,Yes
802204,Yes,Yes,No,Yes
802161,Yes,Yes,No,Yes
802160,Yes,Yes,No,Yes
802154,Yes,Yes,No,Yes
802152,Yes,Yes,No,Yes
127114,Yes,Yes,No,Yes
127041,Yes,Yes,No,Yes
127040,Yes,Yes,No,Yes
127032,Yes,Yes,No,Yes
127029,Yes,Yes,No,Yes
127046,Yes,Yes,No,Yes
311025,Yes,Yes,No,Yes
364310,Yes,Yes,No,Yes
364145,Yes,Yes,No,Yes
364295,Yes,Yes,No,Yes
364260,Yes,Yes,No,Yes
364135,Yes,Yes,No,Yes
441904,Yes,Yes,No,Yes
441903,Yes,Yes,No,Yes
585413,Yes,Yes,No,Yes
585411,Yes,Yes,No,Yes
585328,Yes,Yes,No,Yes
853203,Yes,Yes,No,Yes
853205,Yes,Yes,No,Yes
853202,Yes,Yes,No,Yes
853201,Yes,Yes,No,Yes
813222,Yes,Yes,No,Yes
813214,Yes,Yes,No,Yes
813213,Yes,Yes,No,Yes
813210,Yes,Yes,No,Yes
813209,Yes,Yes,No,Yes
813203,Yes,Yes,No,Yes
577302,Yes,Yes,No,Yes
577115,Yes,Yes,No,Yes
577301,Yes,Yes,No,Yes
577243,Yes,Yes,No,Yes
756135,Yes,Yes,No,Yes
221406,Yes,Yes,No,Yes
221404,Yes,Yes,No,Yes
221402,Yes,Yes,No,Yes
221401,Yes,Yes,No,Yes
221314,Yes,Yes,No,Yes
221310,Yes,Yes,No,Yes
221306,Yes,Yes,No,Yes
221304,Yes,Yes,No,Yes
221303,Yes,Yes,No,Yes
221301,Yes,Yes,No,Yes
480441,Yes,Yes,No,Yes
574224,Yes,Yes,No,Yes
583223,Yes,Yes,No,Yes
583222,Yes,Yes,No,Yes
583219,Yes,Yes,No,Yes
583134,Yes,Yes,No,Yes
583132,Yes,Yes,No,Yes
583123,Yes,Yes,No,Yes
583122,Yes,Yes,No,Yes
583121,Yes,Yes,No,Yes
583115,Yes,Yes,No,Yes
583114,Yes,Yes,No,Yes
583113,Yes,Yes,No,Yes
583129,Yes,Yes,No,Yes
583119,Yes,Yes,No,Yes
591108,Yes,Yes,No,Yes
591313,Yes,Yes,No,Yes
591306,Yes,Yes,No,Yes
591254,Yes,Yes,No,Yes
591238,Yes,Yes,No,Yes
591131,Yes,Yes,No,Yes
591114,Yes,Yes,No,Yes
591317,Yes,Yes,No,Yes
591305,Yes,Yes,No,Yes
591302,Yes,Yes,No,Yes
591263,Yes,Yes,No,Yes
591240,Yes,Yes,No,Yes
591232,Yes,Yes,No,Yes
591128,Yes,Yes,No,Yes
591124,Yes,Yes,No,Yes
851218,Yes,Yes,No,Yes
851217,Yes,Yes,No,Yes
851211,Yes,Yes,No,Yes
851135,Yes,Yes,No,Yes
851134,Yes,Yes,No,Yes
851133,Yes,Yes,No,Yes
851132,Yes,Yes,No,Yes
851129,Yes,Yes,No,Yes
851127,Yes,Yes,No,Yes
851126,Yes,Yes,No,Yes
851120,Yes,Yes,No,Yes
851117,Yes,Yes,No,Yes
851116,Yes,Yes,No,Yes
851115,Yes,Yes,No,Yes
851114,Yes,Yes,No,Yes
851112,Yes,Yes,No,Yes
851111,Yes,Yes,No,Yes
851101,Yes,Yes,No,Yes
848204,Yes,Yes,No,Yes
848202,Yes,Yes,No,Yes
848201,Yes,Yes,No,Yes
431519,Yes,Yes,No,Yes
431517,Yes,Yes,No,Yes
431144,Yes,Yes,No,Yes
431131,Yes,Yes,No,Yes
431128,Yes,Yes,No,Yes
431127,Yes,Yes,No,Yes
431124,Yes,Yes,No,Yes
431123,Yes,Yes,No,Yes
414204,Yes,Yes,No,Yes
413229,Yes,Yes,No,Yes
431125,Yes,Yes,No,Yes
414203,Yes,Yes,No,Yes
151302,Yes,Yes,No,Yes
151301,Yes,Yes,No,Yes
151206,Yes,Yes,No,Yes
151201,Yes,Yes,No,Yes
151106,Yes,Yes,No,Yes
151105,Yes,Yes,No,Yes
151104,Yes,Yes,No,Yes
151103,Yes,Yes,No,Yes
151102,Yes,Yes,No,Yes
151003,Yes,Yes,No,Yes
151002,Yes,Yes,No,Yes
151001,Yes,Yes,No,Yes
151509,Yes,Yes,No,Yes
151111,Yes,Yes,No,Yes
151101,Yes,Yes,No,Yes
515661,Yes,Yes,No,Yes
272155,Yes,Yes,No,Yes
272150,Yes,Yes,No,Yes
272127,Yes,Yes,No,Yes
272301,Yes,Yes,No,Yes
272190,Yes,Yes,No,Yes
272182,Yes,Yes,No,Yes
272171,Yes,Yes,No,Yes
272163,Yes,Yes,No,Yes
272131,Yes,Yes,No,Yes
272130,Yes,Yes,No,Yes
272129,Yes,Yes,No,Yes
272124,Yes,Yes,No,Yes
272002,Yes,Yes,No,Yes
272001,Yes,Yes,No,Yes
344001,Yes,Yes,No,Yes
768027,Yes,Yes,No,Yes
243123,Yes,Yes,No,Yes
243506,Yes,Yes,No,Yes
243504,Yes,Yes,No,Yes
713385,Yes,Yes,No,Yes
713384,Yes,Yes,No,Yes
713381,Yes,Yes,No,Yes
713376,Yes,Yes,No,Yes
713358,Yes,Yes,No,Yes
713342,Yes,Yes,No,Yes
713338,Yes,Yes,No,Yes
713337,Yes,Yes,No,Yes
713321,Yes,Yes,No,Yes
133207,Yes,Yes,No,Yes
133203,Yes,Yes,No,Yes
133202,Yes,Yes,No,Yes
225412,Yes,Yes,No,Yes
225405,Yes,Yes,No,Yes
225306,Yes,Yes,No,Yes
225305,Yes,Yes,No,Yes
225302,Yes,Yes,No,Yes
225301,Yes,Yes,No,Yes
225204,Yes,Yes,No,Yes
225203,Yes,Yes,No,Yes
225126,Yes,Yes,No,Yes
225123,Yes,Yes,No,Yes
225003,Yes,Yes,No,Yes
225001,Yes,Yes,No,Yes
523214,Yes,Yes,No,Yes
522317,Yes,Yes,No,Yes
574153,Yes,Yes,No,Yes
574265,Yes,Yes,No,Yes
574233,Yes,Yes,No,Yes
574231,Yes,Yes,No,Yes
574211,Yes,Yes,No,Yes
327025,Yes,Yes,No,Yes
722203,Yes,Yes,No,Yes
722133,Yes,Yes,No,Yes
521003,Yes,Yes,No,Yes
385545,Yes,Yes,No,Yes
491225,Yes,Yes,No,Yes
491223,Yes,Yes,No,Yes
442701,Yes,Yes,No,Yes
756126,Yes,Yes,No,Yes
756081,Yes,Yes,No,Yes
756080,Yes,Yes,No,Yes
756051,Yes,Yes,No,Yes
756048,Yes,Yes,No,Yes
756047,Yes,Yes,No,Yes
756046,Yes,Yes,No,Yes
756045,Yes,Yes,No,Yes
756044,Yes,Yes,No,Yes
756043,Yes,Yes,No,Yes
756042,Yes,Yes,No,Yes
756041,Yes,Yes,No,Yes
756040,Yes,Yes,No,Yes
756029,Yes,Yes,No,Yes
756027,Yes,Yes,No,Yes
756022,Yes,Yes,No,Yes
756021,Yes,Yes,No,Yes
756020,Yes,Yes,No,Yes
756003,Yes,Yes,No,Yes
756002,Yes,Yes,No,Yes
271902,Yes,Yes,No,Yes
271882,Yes,Yes,No,Yes
271875,Yes,Yes,No,Yes
271871,Yes,Yes,No,Yes
271870,Yes,Yes,No,Yes
271824,Yes,Yes,No,Yes
271821,Yes,Yes,No,Yes
271802,Yes,Yes,No,Yes
271801,Yes,Yes,No,Yes
586114,Yes,Yes,No,Yes
276301,Yes,Yes,No,Yes
276203,Yes,Yes,No,Yes
276202,Yes,Yes,No,Yes
431151,Yes,Yes,No,Yes
431147,Yes,Yes,No,Yes
431135,Yes,Yes,No,Yes
431120,Yes,Yes,No,Yes
431115,Yes,Yes,No,Yes
431111,Yes,Yes,No,Yes
431109,Yes,Yes,No,Yes
431105,Yes,Yes,No,Yes
431104,Yes,Yes,No,Yes
431101,Yes,Yes,No,Yes
431202,Yes,Yes,No,Yes
431134,Yes,Yes,No,Yes
431132,Yes,Yes,No,Yes
431121,Yes,Yes,No,Yes
431114,Yes,Yes,No,Yes
423703,Yes,Yes,No,Yes
431154,Yes,Yes,No,Yes
431152,Yes,Yes,No,Yes
431118,Yes,Yes,No,Yes
431113,Yes,Yes,No,Yes
431112,Yes,Yes,No,Yes
431103,Yes,Yes,No,Yes
585421,Yes,Yes,No,Yes
533237,Yes,Yes,No,Yes
414202,Yes,Yes,No,Yes
713371,Yes,Yes,No,Yes
713361,Yes,Yes,No,Yes
713357,Yes,Yes,No,Yes
713339,Yes,Yes,No,Yes
713332,Yes,Yes,No,Yes
713326,Yes,Yes,No,Yes
713325,Yes,Yes,No,Yes
713304,Yes,Yes,No,Yes
713303,Yes,Yes,No,Yes
713301,Yes,Yes,No,Yes
804427,Yes,Yes,No,Yes
503307,Yes,Yes,No,Yes
503175,Yes,Yes,No,Yes
621713,Yes,Yes,No,Yes
621704,Yes,Yes,No,Yes
621701,Yes,Yes,No,Yes
612903,Yes,Yes,No,Yes
612901,Yes,Yes,No,Yes
854334,Yes,Yes,No,Yes
632301,Yes,Yes,No,Yes
531149,Yes,Yes,No,Yes
631006,Yes,Yes,No,Yes
759145,Yes,Yes,No,Yes
759143,Yes,Yes,No,Yes
759132,Yes,Yes,No,Yes
759130,Yes,Yes,No,Yes
759128,Yes,Yes,No,Yes
759123,Yes,Yes,No,Yes
759116,Yes,Yes,No,Yes
759111,Yes,Yes,No,Yes
759107,Yes,Yes,No,Yes
759103,Yes,Yes,No,Yes
517326,Yes,Yes,No,Yes
533264,Yes,Yes,No,Yes
515621,Yes,Yes,No,Yes
515405,Yes,Yes,No,Yes
515101,Yes,Yes,No,Yes
515871,Yes,Yes,No,Yes
515865,Yes,Yes,No,Yes
515832,Yes,Yes,No,Yes
515801,Yes,Yes,No,Yes
515767,Yes,Yes,No,Yes
515766,Yes,Yes,No,Yes
515741,Yes,Yes,No,Yes
515571,Yes,Yes,No,Yes
515561,Yes,Yes,No,Yes
515521,Yes,Yes,No,Yes
515501,Yes,Yes,No,Yes
515465,Yes,Yes,No,Yes
515455,Yes,Yes,No,Yes
515415,Yes,Yes,No,Yes
515408,Yes,Yes,No,Yes
515402,Yes,Yes,No,Yes
515261,Yes,Yes,No,Yes
515241,Yes,Yes,No,Yes
515231,Yes,Yes,No,Yes
515212,Yes,Yes,No,Yes
515202,Yes,Yes,No,Yes
515201,Yes,Yes,No,Yes
515164,Yes,Yes,No,Yes
515144,Yes,Yes,No,Yes
515134,Yes,Yes,No,Yes
515124,Yes,Yes,No,Yes
515122,Yes,Yes,No,Yes
515110,Yes,Yes,No,Yes
515761,Yes,Yes,No,Yes
515671,Yes,Yes,No,Yes
388545,Yes,Yes,No,Yes
387375,Yes,Yes,No,Yes
531036,Yes,Yes,No,Yes
531011,Yes,Yes,No,Yes
531127,Yes,Yes,No,Yes
531083,Yes,Yes,No,Yes
531082,Yes,Yes,No,Yes
531061,Yes,Yes,No,Yes
531060,Yes,Yes,No,Yes
531055,Yes,Yes,No,Yes
531033,Yes,Yes,No,Yes
531032,Yes,Yes,No,Yes
531031,Yes,Yes,No,Yes
531001,Yes,Yes,No,Yes
143205,Yes,Yes,No,Yes
143502,Yes,Yes,No,Yes
143115,Yes,Yes,No,Yes
143204,Yes,Yes,No,Yes
143201,Yes,Yes,No,Yes
143108,Yes,Yes,No,Yes
143149,Yes,Yes,No,Yes
143113,Yes,Yes,No,Yes
143102,Yes,Yes,No,Yes
143101,Yes,Yes,No,Yes
143603,Yes,Yes,No,Yes
143606,Yes,Yes,No,Yes
143601,Yes,Yes,No,Yes
143504,Yes,Yes,No,Yes
143202,Yes,Yes,No,Yes
143119,Yes,Yes,No,Yes
143116,Yes,Yes,No,Yes
143114,Yes,Yes,No,Yes
143112,Yes,Yes,No,Yes
143111,Yes,Yes,No,Yes
143109,Yes,Yes,No,Yes
143107,Yes,Yes,No,Yes
143103,Yes,Yes,No,Yes
143004,Yes,Yes,No,Yes
690546,Yes,Yes,No,Yes
365480,Yes,Yes,No,Yes
364530,Yes,Yes,No,Yes
444915,Yes,Yes,No,Yes
444813,Yes,Yes,No,Yes
603004,Yes,Yes,No,Yes
688522,Yes,Yes,No,Yes
688008,Yes,Yes,No,Yes
688006,Yes,Yes,No,Yes
688003,Yes,Yes,No,Yes
688002,Yes,Yes,No,Yes
688561,Yes,Yes,No,Yes
134118,Yes,Yes,No,Yes
133201,Yes,Yes,No,Yes
133101,Yes,Yes,No,Yes
133006,Yes,Yes,No,Yes
133005,Yes,Yes,No,Yes
133004,Yes,Yes,No,Yes
134008,Yes,Yes,No,Yes
134007,Yes,Yes,No,Yes
134005,Yes,Yes,No,Yes
133206,Yes,Yes,No,Yes
133205,Yes,Yes,No,Yes
133104,Yes,Yes,No,Yes
133102,Yes,Yes,No,Yes
133010,Yes,Yes,No,Yes
533239,Yes,Yes,No,Yes
533221,Yes,Yes,No,Yes
301028,Yes,Yes,No,Yes
301027,Yes,Yes,No,Yes
301018,Yes,Yes,No,Yes
683589,Yes,Yes,No,Yes
683587,Yes,Yes,No,Yes
683585,Yes,Yes,No,Yes
683581,Yes,Yes,No,Yes
683580,Yes,Yes,No,Yes
683577,Yes,Yes,No,Yes
683576,Yes,Yes,No,Yes
683575,Yes,Yes,No,Yes
683574,Yes,Yes,No,Yes
683573,Yes,Yes,No,Yes
683571,Yes,Yes,No,Yes
683563,Yes,Yes,No,Yes
683561,Yes,Yes,No,Yes
683106,Yes,Yes,No,Yes
573214,Yes,Yes,No,Yes
533350,Yes,Yes,No,Yes
533349,Yes,Yes,No,Yes
533348,Yes,Yes,No,Yes
533347,Yes,Yes,No,Yes
636017,Yes,Yes,No,Yes
533210,Yes,Yes,No,Yes
736206,Yes,Yes,No,Yes
736204,Yes,Yes,No,Yes
735214,Yes,Yes,No,Yes
735211,Yes,Yes,No,Yes
246761,Yes,Yes,No,Yes
678722,Yes,Yes,No,Yes
678705,Yes,Yes,No,Yes
678702,Yes,Yes,No,Yes
678687,Yes,Yes,No,Yes
678686,Yes,Yes,No,Yes
678684,Yes,Yes,No,Yes
678683,Yes,Yes,No,Yes
678682,Yes,Yes,No,Yes
678681,Yes,Yes,No,Yes
678671,Yes,Yes,No,Yes
678574,Yes,Yes,No,Yes
678572,Yes,Yes,No,Yes
678571,Yes,Yes,No,Yes
678546,Yes,Yes,No,Yes
678545,Yes,Yes,No,Yes
678544,Yes,Yes,No,Yes
678541,Yes,Yes,No,Yes
690533,Yes,Yes,No,Yes
690532,Yes,Yes,No,Yes
690513,Yes,Yes,No,Yes
690502,Yes,Yes,No,Yes
689623,Yes,Yes,No,Yes
689504,Yes,Yes,No,Yes
689122,Yes,Yes,No,Yes
688540,Yes,Yes,No,Yes
688538,Yes,Yes,No,Yes
688523,Yes,Yes,No,Yes
688506,Yes,Yes,No,Yes
688007,Yes,Yes,No,Yes
533234,Yes,Yes,No,Yes
533232,Yes,Yes,No,Yes
422602,Yes,Yes,No,Yes
414701,Yes,Yes,No,Yes
414505,Yes,Yes,No,Yes
414503,Yes,Yes,No,Yes
414502,Yes,Yes,No,Yes
414403,Yes,Yes,No,Yes
414402,Yes,Yes,No,Yes
414113,Yes,Yes,No,Yes
414106,Yes,Yes,No,Yes
413736,Yes,Yes,No,Yes
413728,Yes,Yes,No,Yes
413726,Yes,Yes,No,Yes
413721,Yes,Yes,No,Yes
413718,Yes,Yes,No,Yes
413713,Yes,Yes,No,Yes
413205,Yes,Yes,No,Yes
413204,Yes,Yes,No,Yes
413201,Yes,Yes,No,Yes
423607,Yes,Yes,No,Yes
423605,Yes,Yes,No,Yes
423604,Yes,Yes,No,Yes
423602,Yes,Yes,No,Yes
423109,Yes,Yes,No,Yes
422622,Yes,Yes,No,Yes
422620,Yes,Yes,No,Yes
422610,Yes,Yes,No,Yes
422608,Yes,Yes,No,Yes
422604,Yes,Yes,No,Yes
414609,Yes,Yes,No,Yes
414606,Yes,Yes,No,Yes
414605,Yes,Yes,No,Yes
414504,Yes,Yes,No,Yes
414306,Yes,Yes,No,Yes
413739,Yes,Yes,No,Yes
413738,Yes,Yes,No,Yes
413737,Yes,Yes,No,Yes
413725,Yes,Yes,No,Yes
413723,Yes,Yes,No,Yes
413720,Yes,Yes,No,Yes
413719,Yes,Yes,No,Yes
413717,Yes,Yes,No,Yes
413716,Yes,Yes,No,Yes
413715,Yes,Yes,No,Yes
413714,Yes,Yes,No,Yes
413712,Yes,Yes,No,Yes
413711,Yes,Yes,No,Yes
413710,Yes,Yes,No,Yes
413708,Yes,Yes,No,Yes
413703,Yes,Yes,No,Yes
363423,Yes,Yes,No,Yes
283115,Yes,Yes,No,Yes
283110,Yes,Yes,No,Yes
533428,Yes,Yes,No,Yes
522238,Yes,Yes,No,Yes
521226,Yes,Yes,No,Yes
743610,Yes,Yes,No,Yes
743609,Yes,Yes,No,Yes
743513,Yes,Yes,No,Yes
743395,Yes,Yes,No,Yes
743387,Yes,Yes,No,Yes
743376,Yes,Yes,No,Yes
743375,Yes,Yes,No,Yes
743368,Yes,Yes,No,Yes
743363,Yes,Yes,No,Yes
743337,Yes,Yes,No,Yes
743332,Yes,Yes,No,Yes
743331,Yes,Yes,No,Yes
743330,Yes,Yes,No,Yes
743318,Yes,Yes,No,Yes
700143,Yes,Yes,No,Yes
743704,Yes,Yes,No,Yes
743456,Yes,Yes,No,Yes
743445,Yes,Yes,No,Yes
743442,Yes,Yes,No,Yes
743438,Yes,Yes,No,Yes
743437,Yes,Yes,No,Yes
743428,Yes,Yes,No,Yes
743423,Yes,Yes,No,Yes
743401,Yes,Yes,No,Yes
743293,Yes,Yes,No,Yes
743289,Yes,Yes,No,Yes
743272,Yes,Yes,No,Yes
743271,Yes,Yes,No,Yes
743268,Yes,Yes,No,Yes
743252,Yes,Yes,No,Yes
743234,Yes,Yes,No,Yes
743222,Yes,Yes,No,Yes
743133,Yes,Yes,No,Yes
743128,Yes,Yes,No,Yes
743123,Yes,Yes,No,Yes
700163,Yes,Yes,No,Yes
700126,Yes,Yes,No,Yes
700123,Yes,Yes,No,Yes
700121,Yes,Yes,No,Yes
700115,Yes,Yes,No,Yes
700114,Yes,Yes,No,Yes
700113,Yes,Yes,No,Yes
700111,Yes,Yes,No,Yes
700109,Yes,Yes,No,Yes
638706,Yes,Yes,No,Yes
620024,Yes,Yes,No,Yes
638183,Yes,Yes,No,Yes
695589,Yes,Yes,No,Yes
695317,Yes,Yes,No,Yes
695316,Yes,Yes,No,Yes
695610,Yes,Yes,No,Yes
695607,Yes,Yes,No,Yes
695575,Yes,Yes,No,Yes
695574,Yes,Yes,No,Yes
695521,Yes,Yes,No,Yes
695513,Yes,Yes,No,Yes
695312,Yes,Yes,No,Yes
695303,Yes,Yes,No,Yes
695302,Yes,Yes,No,Yes
695146,Yes,Yes,No,Yes
695126,Yes,Yes,No,Yes
695124,Yes,Yes,No,Yes
131306,Yes,Yes,No,Yes
131304,Yes,Yes,No,Yes
131302,Yes,Yes,No,Yes
131101,Yes,Yes,No,Yes
140406,Yes,Yes,No,Yes
247774,Yes,Yes,No,Yes
638402,Yes,Yes,No,Yes
638401,Yes,Yes,No,Yes
244411,Yes,Yes,No,Yes
247551,Yes,Yes,No,Yes
247453,Yes,Yes,No,Yes
247452,Yes,Yes,No,Yes
247451,Yes,Yes,No,Yes
247343,Yes,Yes,No,Yes
247342,Yes,Yes,No,Yes
247341,Yes,Yes,No,Yes
247232,Yes,Yes,No,Yes
247231,Yes,Yes,No,Yes
247121,Yes,Yes,No,Yes
247120,Yes,Yes,No,Yes
247001,Yes,Yes,No,Yes
247002,Yes,Yes,No,Yes
140001,Yes,Yes,No,Yes
140114,Yes,Yes,No,Yes
140111,Yes,Yes,No,Yes
140108,Yes,Yes,No,Yes
140413,Yes,Yes,No,Yes
140101,Yes,Yes,No,Yes
244928,Yes,Yes,No,Yes
244923,Yes,Yes,No,Yes
638751,Yes,Yes,No,Yes
638116,Yes,Yes,No,Yes
638057,Yes,Yes,No,Yes
638056,Yes,Yes,No,Yes
638182,Yes,Yes,No,Yes
110110,Yes,Yes,No,Yes
695572,Yes,Yes,No,Yes
695571,Yes,Yes,No,Yes
695526,Yes,Yes,No,Yes
695525,Yes,Yes,No,Yes
695524,Yes,Yes,No,Yes
695523,Yes,Yes,No,Yes
695512,Yes,Yes,No,Yes
695508,Yes,Yes,No,Yes
695507,Yes,Yes,No,Yes
695506,Yes,Yes,No,Yes
695505,Yes,Yes,No,Yes
695504,Yes,Yes,No,Yes
695503,Yes,Yes,No,Yes
695502,Yes,Yes,No,Yes
695501,Yes,Yes,No,Yes
695133,Yes,Yes,No,Yes
695132,Yes,Yes,No,Yes
695125,Yes,Yes,No,Yes
695123,Yes,Yes,No,Yes
695122,Yes,Yes,No,Yes
695121,Yes,Yes,No,Yes
695609,Yes,Yes,No,Yes
695606,Yes,Yes,No,Yes
695568,Yes,Yes,No,Yes
695563,Yes,Yes,No,Yes
695562,Yes,Yes,No,Yes
695561,Yes,Yes,No,Yes
695551,Yes,Yes,No,Yes
695547,Yes,Yes,No,Yes
695543,Yes,Yes,No,Yes
695542,Yes,Yes,No,Yes
695541,Yes,Yes,No,Yes
425442,Yes,Yes,No,Yes
425432,Yes,Yes,No,Yes
425415,Yes,Yes,No,Yes
425413,Yes,Yes,No,Yes
425412,Yes,Yes,No,Yes
425409,Yes,Yes,No,Yes
638181,Yes,Yes,No,Yes
247778,Yes,Yes,No,Yes
247777,Yes,Yes,No,Yes
247775,Yes,Yes,No,Yes
247772,Yes,Yes,No,Yes
247771,Yes,Yes,No,Yes
682316,Yes,Yes,No,Yes
244304,Yes,Yes,No,Yes
244602,Yes,Yes,No,Yes
244601,Yes,Yes,No,Yes
140103,Yes,Yes,No,Yes
140112,Yes,Yes,No,Yes
247662,Yes,Yes,No,Yes
247129,Yes,Yes,No,Yes
682311,Yes,Yes,No,Yes
682308,Yes,Yes,No,Yes
682511,Yes,Yes,No,Yes
140109,Yes,Yes,No,Yes
638111,Yes,Yes,No,Yes
638660,Yes,Yes,No,Yes
682313,Yes,Yes,No,Yes
370240,Yes,Yes,No,Yes
244236,Yes,Yes,No,Yes
244221,Yes,Yes,No,Yes
425310,Yes,Yes,No,Yes
425308,Yes,Yes,No,Yes
425303,Yes,Yes,No,Yes
425112,Yes,Yes,No,Yes
425004,Yes,Yes,No,Yes
247668,Yes,Yes,No,Yes
247666,Yes,Yes,No,Yes
247663,Yes,Yes,No,Yes
247671,Yes,Yes,No,Yes
247670,Yes,Yes,No,Yes
247665,Yes,Yes,No,Yes
247661,Yes,Yes,No,Yes
247656,Yes,Yes,No,Yes
638476,Yes,Yes,No,Yes
638458,Yes,Yes,No,Yes
638462,Yes,Yes,No,Yes
638455,Yes,Yes,No,Yes
638454,Yes,Yes,No,Yes
638453,Yes,Yes,No,Yes
638316,Yes,Yes,No,Yes
638314,Yes,Yes,No,Yes
638301,Yes,Yes,No,Yes
638153,Yes,Yes,No,Yes
638109,Yes,Yes,No,Yes
638103,Yes,Yes,No,Yes
638102,Yes,Yes,No,Yes
638054,Yes,Yes,No,Yes
638052,Yes,Yes,No,Yes
638051,Yes,Yes,No,Yes
638460,Yes,Yes,No,Yes
638152,Yes,Yes,No,Yes
638151,Yes,Yes,No,Yes
682315,Yes,Yes,No,Yes
682317,Yes,Yes,No,Yes
682310,Yes,Yes,No,Yes
425405,Yes,Yes,No,Yes
425408,Yes,Yes,No,Yes
695612,Yes,Yes,No,Yes
695614,Yes,Yes,No,Yes
695611,Yes,Yes,No,Yes
695608,Yes,Yes,No,Yes
695605,Yes,Yes,No,Yes
695604,Yes,Yes,No,Yes
695603,Yes,Yes,No,Yes
695602,Yes,Yes,No,Yes
695601,Yes,Yes,No,Yes
695318,Yes,Yes,No,Yes
695313,Yes,Yes,No,Yes
695311,Yes,Yes,No,Yes
695310,Yes,Yes,No,Yes
695309,Yes,Yes,No,Yes
695308,Yes,Yes,No,Yes
695307,Yes,Yes,No,Yes
695306,Yes,Yes,No,Yes
695305,Yes,Yes,No,Yes
695304,Yes,Yes,No,Yes
695145,Yes,Yes,No,Yes
695144,Yes,Yes,No,Yes
695143,Yes,Yes,No,Yes
695141,Yes,Yes,No,Yes
695104,Yes,Yes,No,Yes
695103,Yes,Yes,No,Yes
695102,Yes,Yes,No,Yes
695101,Yes,Yes,No,Yes
401206,Yes,Yes,No,Yes
638501,Yes,Yes,No,Yes
638315,Yes,Yes,No,Yes
638312,Yes,Yes,No,Yes
244222,Yes,Yes,No,Yes
688012,Yes,Yes,No,Yes
507123,Yes,No,No,Yes
585355,Yes,No,No,Yes
585321,Yes,No,No,Yes
585224,Yes,No,No,Yes
508286,Yes,No,No,Yes
508285,Yes,No,No,Yes
516215,Yes,No,No,Yes
451660,Yes,No,No,Yes
673596,Yes,No,No,Yes
673595,Yes,No,No,Yes
673593,Yes,No,No,Yes
673592,Yes,No,No,Yes
673591,Yes,No,No,Yes
673579,Yes,No,No,Yes
673577,Yes,No,No,Yes
673576,Yes,No,No,Yes
673123,Yes,No,No,Yes
673122,Yes,No,No,Yes
673121,Yes,No,No,Yes
670731,Yes,No,No,Yes
670645,Yes,No,No,Yes
444404,Yes,No,No,Yes
444110,Yes,No,No,Yes
444105,Yes,No,No,Yes
509120,Yes,No,No,Yes
509336,Yes,No,No,Yes
501202,Yes,No,No,Yes
501158,Yes,No,No,Yes
501144,Yes,No,No,Yes
501143,Yes,No,No,Yes
501142,Yes,No,No,Yes
501121,Yes,No,No,Yes
396215,Yes,No,No,Yes
844125,Yes,No,No,Yes
844119,Yes,No,No,Yes
844102,Yes,No,No,Yes
844101,Yes,No,No,Yes
581440,Yes,No,No,Yes
581401,Yes,No,No,Yes
581361,Yes,No,No,Yes
581355,Yes,No,No,Yes
581349,Yes,No,No,Yes
581343,Yes,No,No,Yes
581341,Yes,No,No,Yes
581334,Yes,No,No,Yes
581333,Yes,No,No,Yes
581332,Yes,No,No,Yes
581330,Yes,No,No,Yes
581320,Yes,No,No,Yes
581319,Yes,No,No,Yes
581318,Yes,No,No,Yes
581308,Yes,No,No,Yes
581301,Yes,No,No,Yes
249141,Yes,No,No,Yes
209869,Yes,No,No,Yes
484661,Yes,No,No,Yes
